date,reserves_to_deposits_pct,private_claims_to_deposits_pct,govt_claims_to_deposits_pct,foreign_assets_to_deposits_pct,foreign_assets_to_total_assets_pct
2007-10-31,13.476863728270516,81.64599889386363,22.87387955407229,24.322894005261542,16.178546732657853
2007-11-30,15.242443926458954,81.28922540496661,21.808319168265285,23.026865598862027,15.257922529865182
2007-12-31,15.13648009132122,80.5338734924921,22.975678476763772,20.585217915426803,13.737837295090701
2008-01-31,15.272133794152287,79.8987376698594,19.590254367895128,19.901740152107518,13.072782748715403
2008-02-29,17.52499052493543,80.36000127388985,18.665360778897085,17.975815163860904,11.840438198496443
2008-03-31,14.545766440862673,82.18640902851568,18.842093496617267,18.46688821914548,11.986807386322477
2008-04-30,12.919915732345263,86.19377371266569,18.457489425073902,19.337214184723106,12.388505270784005
2008-05-31,12.193623895250344,87.48362675386726,18.040929905792268,19.729749690135755,12.627423400893868
2008-06-30,12.723963960387508,88.14662496759925,17.774644078046368,19.551558913082186,12.520061856887976
2008-07-31,12.240873486298065,88.14183929322985,16.775552706565488,19.024644410323795,12.21980186889054
2008-08-31,11.149921263434834,87.90246854061307,16.730377127626717,18.37622910904565,11.81688166340961
2008-09-30,10.820986073018059,90.5773894600873,16.973673718267715,17.676897478163323,11.193463699838691
2008-10-31,7.994001795537124,90.04017995594809,16.90966069617755,19.716169635008583,12.51607372365532
2008-11-30,10.136135198749033,88.8914662519702,15.915030470648395,19.336491206309258,12.349829923892536
2008-12-31,11.484341007167982,86.81494869524603,14.508830213893798,18.199167542055612,11.824453443845812
2009-01-31,15.29953129795521,86.27208933597093,13.68694090527523,18.6097057374218,11.936719950140908
2009-02-28,15.325768372201804,83.71949403378974,13.29195021347972,18.829363339759382,12.369891972861852
2009-03-31,15.615267278409817,82.48485844316353,12.796851957496152,18.324743424964606,12.218198496731137
2009-04-30,16.581394035952997,81.34048066512388,12.484829281597255,18.828539700398768,12.553160767888894
2009-05-31,16.34245763099188,80.32754154498532,12.60266218552401,19.928601010092887,13.346363205244527
2009-06-30,14.05079854065853,79.50877286195497,12.227478274105598,19.518087710465693,13.37182635170954
2009-07-31,15.015107823668316,78.71962976928201,12.034981302624361,19.99499135749573,13.806929775574183
2009-08-31,14.092390902197291,81.6744943262953,11.863373749026556,20.25726976112038,13.679073522411562
2009-09-30,14.377142418562677,81.89264293784746,11.725854083893458,20.572667661391307,13.878285627554698
2009-10-31,16.3457236178104,81.58237443101932,11.531708638652791,20.909987372644256,14.235864684568112
2009-11-30,17.102889339358367,80.51856670451075,11.36763253591027,21.908957115604053,14.681269495595414
2009-12-31,17.023879993080207,78.06476142860606,11.03893331680964,22.42503631631175,15.392598378104394
2010-01-31,17.58883690398569,80.20226239416964,11.038171404634117,20.488404508321093,13.86790078854711
2010-02-28,16.117088176473793,80.55252727680991,10.886706191273715,22.168495377724547,14.868347997456773
2010-03-31,14.290974450078556,81.00006572040121,10.839114428911262,22.48061111310044,15.026395490420146
2010-04-30,14.815012573640063,82.3183197028133,10.538210987590192,23.674707622303373,15.60795792268924
2010-05-31,14.616078401228622,81.74189442597644,10.441730995494684,22.582047962595006,15.128721059483006
2010-06-30,14.573795213527275,80.6177438346875,10.235534350777263,22.546459297702032,15.390356370759555
2010-07-31,13.196175622131612,81.09819743904293,9.983223430322932,21.448356643003624,14.789139138771128
2010-08-31,12.58241078343757,82.82173109326916,9.993084075488532,21.25733383051682,14.484030410569371
2010-09-30,13.758013448391914,80.92048307055298,10.160476666586742,21.060505309023863,14.622852068068381
2010-10-31,14.239524325565348,82.29988855087323,10.095154324070872,20.11902336947535,13.830609184461673
2010-11-30,15.906255834099195,80.45632513995116,9.761331867095244,20.51997690392906,14.121404031795048
2010-12-31,16.1763358946792,78.76892675134273,9.564896720956712,19.609746660045506,13.645945409275223
2011-01-31,14.065935321802714,78.45432995663386,8.890419620628409,20.978463771012237,14.586207084483666
2011-02-28,14.524235513385117,78.49531889217248,8.747128899838678,21.61713834032707,15.096370639012092
2011-03-31,16.417222153834935,76.05054564342137,8.247590109528225,21.218715132668073,14.985549379267477
2011-04-30,16.476433511943263,74.82875421506988,7.601247044659831,20.144022298486387,14.286928852968941
2011-05-31,13.58119373622389,75.78747490224285,7.50415386642541,19.718356249129954,14.00095892526425
2011-06-30,14.247024630343791,76.95568546007702,7.480398393563514,19.683129265105578,13.816835620928975
2011-07-31,13.101252651876722,77.73364591927333,7.293243525796049,19.784065207468,13.958440499490226
2011-08-31,12.294862459750835,78.88756190415401,7.315199350649151,19.51006781200597,13.640808830557742
2011-09-30,12.466297151442074,78.37942902371016,7.3449507394849,20.195023713839642,14.228537553295173
2011-10-31,12.886203766801534,78.27998485863961,7.299922817912728,20.89573797314917,14.69298527420089
2011-11-30,13.234939003534713,78.87070840020493,7.273667922791757,20.545439102032645,14.50829105189948
2011-12-31,16.383670369400722,77.09822474371873,7.115031274510053,19.778918211585445,14.117404833413161
2012-01-31,16.02410643580703,77.07477801257106,7.534544463663874,20.50833695695339,14.544817855334188
2012-02-29,15.481511024640495,77.46365473595797,7.797825959104299,20.792668885259484,14.57331425651716
2012-03-31,14.85565659757799,77.37941962099636,7.7624028224789905,20.312094358070677,14.572208909965909
2012-04-30,14.86904896944639,77.88218771118342,7.776030012991408,19.85615121152204,14.284819833554078
2012-05-31,13.125746376111024,79.41298385764128,8.292401002773016,20.463202557395764,14.560195700544467
2012-06-30,12.243989636608369,79.97151723563287,7.9629022947980825,20.890000915727608,14.904097482120001
2012-07-31,13.064855554167004,81.3685560898001,7.73035771020468,20.183382879027675,14.327291736341957
2012-08-31,13.394025315884619,81.96285448296983,7.511743235483374,20.362067448008844,14.443269894012307
2012-09-30,13.604074066864303,81.28239579012389,7.505460583440189,20.102831466977747,14.348504222930147
2012-10-31,16.389542441973067,80.54973147899224,6.948210633115612,18.800839385714156,13.44208258950012
2012-11-30,14.095272289764054,82.16726948756234,6.946380842741129,18.788785978168345,13.375810722218667
2012-12-31,17.482368201792493,79.02371343681426,6.456856348558141,17.421105618804834,12.620961213247941
2013-01-31,16.351287047667434,79.82785973081559,6.500738214408646,17.473362181013684,12.637316064976027
2013-02-28,13.91051231128382,80.68573678093817,6.715685016505506,17.703159024957806,12.712193175136004
2013-03-31,14.270185914388989,80.04658135273323,6.9482919132637395,17.003750175236032,12.31939250584869
2013-04-30,14.371071602798787,79.96628461725722,6.586547093860896,16.11506659767016,11.751198310859115
2013-05-31,13.37017410877516,80.13919926805683,6.523185069989874,16.54277819510062,12.09467606735081
2013-06-30,12.02683537084344,81.50556313847504,6.57424573360095,16.607609579023443,12.136397006308888
2013-07-31,11.499071201293019,82.22199777802031,6.506253182103558,16.520096171487,12.028596419685705
2013-08-31,12.628619636045316,82.97860183947166,6.482466141405571,16.04283616461796,11.642862448482317
2013-09-30,12.411033396081262,82.2233741683379,6.360921827724172,16.362742583868123,11.945289163262359
2013-10-31,11.87221973775004,82.80417787969337,6.947921865012045,16.430446694158235,11.926964042783293
2013-11-30,13.682323790529088,82.06448840025949,6.843877758856951,16.268042834579866,11.801213305307625
2013-12-31,14.50885924897159,79.91788132941845,6.636935672964943,15.623134387017911,11.527183762077474
2014-01-31,14.820967752300596,79.11252593807579,6.680442451812343,16.02347058683979,11.814694998059078
2014-02-28,13.55447174926487,79.72694743113188,6.679695574193431,16.056936037982172,11.77356153760823
2014-03-31,13.92913198910897,79.07862713801175,6.440204821604232,16.016860484177016,11.805480397907084
2014-04-30,12.677400212833803,79.16326294996378,6.566716580279454,15.165472946396921,11.184093047292523
2014-05-31,12.85380673839632,79.97419254380533,6.488814800261193,15.121427457995315,11.083440787161194
2014-06-30,11.662318660740075,81.16320708183522,6.609524368116027,15.466585389751843,11.34983900165733
2014-07-31,13.212998450839212,80.07950550769381,6.078965684493678,15.643590565639004,11.578252085929583
2014-08-31,12.42078893032992,80.95965119902905,6.396012046206888,15.14045273425154,11.113962548493394
2014-09-30,11.53809574631913,82.10578035730484,6.146090731111572,15.111351008428766,11.115559602697227
2014-10-31,11.547800638406622,83.26494465813691,6.289760393312211,15.15241635902848,11.06143305522874
2014-11-30,11.622339993703944,81.97942500879326,6.1508295261868815,16.11310808080019,11.825723931747554
2014-12-31,13.781437612666458,79.99809815140618,6.255583327263336,16.22817124374702,11.917714056149842
2015-01-31,12.610852634306799,82.37622838573434,6.1989356615804505,16.526066804143415,11.98704333298369
2015-02-28,13.872557122549134,80.12890204629961,6.065890133314119,16.785795703039565,12.31536487775112
2015-03-31,11.81058076782106,79.76696062111348,6.101905404696454,17.520393095068425,12.968156844436887
2015-04-30,10.85743301598152,79.68486179859259,6.062372761347009,17.43102696174404,13.010472565792346
2015-05-31,12.042708989339395,79.6813880623303,5.943003153171354,17.045556941935665,12.710025114280675
