date,sar_1m,sar_3m,sar_6m,sar_12m,usd_1m,usd_3m
2021-11-30,0.668238333333333,0.83819,0.886761,0.956999333333334,0.0900993333333333,0.158985333333333
2021-12-31,0.690553225806451,0.873639032258065,0.928432258064516,1.00884806451613,0.103832903225806,0.205833870967742
2022-01-31,0.714940322580645,0.936643870967742,1.03011064516129,1.13746677419355,0.105716129032258,0.253284193548387
2022-02-28,0.798907142857143,1.19866321428571,1.30609642857143,1.56799107142857,0.159677142857143,0.440398214285714
2022-03-31,1.20772129032258,1.95853322580645,1.97038258064516,2.20549903225807,0.397814516129032,0.839331612903226
2022-04-30,1.36274666666667,2.36750633333333,2.44412466666667,2.80229433333333,0.597414333333333,1.09879933333333
2022-05-31,1.77784258064516,2.66007580645161,2.84249709677419,3.12951451612903,0.931463870967742,1.46936032258065
2022-06-30,2.07117433333333,3.116236,3.32271166666667,3.53474033333333,1.44262233333333,1.958286
2022-07-31,2.018430968,2.900008387,3.246158065,3.651345806,2.089885484,2.607628065
2022-08-31,2.5783,3.028,3.4515,3.9136,2.41887129032258,2.95341774193548
2022-09-30,2.99527633333333,3.49454933333333,3.93450133333333,4.40540666666667,2.911767,3.43728133333333
2022-10-31,4.41325677419355,4.97280096774193,5.1703964516129,5.65059032258065,3.46105419354839,4.13755612903226
2022-11-30,4.74920466666667,5.58982466666666,5.84803166666667,6.29761266666667,3.94216,4.64652
2022-12-31,4.72406096774193,5.28211290322581,5.66038129032258,5.91075322580645,4.31548548387097,4.73890838709677
2023-01-31,4.90993774193548,5.38134032258065,5.65165096774193,5.82363516129032,4.47265451612903,4.80574709677419
2023-02-28,5.18790428571429,5.52829928571429,5.72008142857143,5.81871571428571,4.596935,4.88938821428571
2023-03-31,5.32700612903226,5.57501129032258,5.69984903225806,5.75106129032258,4.77519290322581,5.05274064516129
2023-04-30,5.42531466666667,5.72605,5.659988,5.70781466666667,4.95938066666667,5.247309
2023-05-31,5.53523838709677,5.82891677419355,5.77855129032258,5.76119612903226,5.12433580645161,5.37964
2023-06-30,5.62098633333333,5.935326,5.87482233333333,5.87519566666667,5.18044266666667,5.52563866666667
2023-07-31,5.63873322580645,5.95436032258064,5.95366612903226,5.96034419354839,5.2384,5.3219
2023-08-31,5.78371956521739,6.09334347826087,6.06294086956522,6.05709652173913,5.31816695652174,5.38234043478261
2023-09-30,5.83877380952381,6.21910476190476,6.07451238095238,6.10036,5.32466095238095,5.39988285714286
2023-10-31,5.79656818181818,6.28293545454546,6.16116590909091,6.17141681818182,5.33158136363636,5.39805454545455
2023-11-30,5.817648182,6.319900909,6.193138636,6.202038636,5.332831364,5.377861364
2023-12-31,5.87703619047619,6.32069190476191,6.13294095238095,6.10277428571429,5.35659666666667,5.36476428571429
2024-01-31,5.85407869565218,6.23185086956522,5.98933173913043,5.95036,5.33733,5.3195652173913
2024-02-29,5.90805190476191,6.24232714285714,6.05043428571429,5.92835952380953,5.32148095238095,5.31764523809524
2024-03-31,5.86354904761905,6.22258904761905,6.07000142857143,5.9183419047619,5.3255680952381,5.31991952380952
2024-04-30,5.79965681818182,6.21223818181818,6.03988409090909,5.89542818181818,5.31858772727273,5.3169
2024-05-31,5.8661252173913,6.25195695652174,6.10376173913044,5.9221547826087,5.32291391304348,5.33186260869565
2024-06-30,5.8920535,6.2675335,6.05077,5.8674375,5.3356985,5.340267
2024-07-31,5.80789652173913,6.21467260869565,5.9752047826087,5.80970695652174,5.33774695652174,5.28657304347826
2024-08-31,5.84755590909091,6.10564772727272,5.88662636363636,5.63829954545455,5.30115954545455,5.10234136363636
2024-09-30,5.64126233333333,5.81715266666667,5.62368033333333,5.455182,5.00164966666667,4.82154533333333
2024-10-31,5.52297193548387,5.61646193548387,5.44082483870968,5.18956322580645,4.77038,4.61872225806452
2024-11-30,5.39366666666667,5.52957466666667,5.46408766666667,5.13734433333333,4.602833,4.51431666666666
2024-12-31,5.50045709677419,5.52454193548387,5.44893709677419,5.14600419354839,4.40205193548387,4.36863612903226
2025-01-31,5.56292322580645,5.3969,5.47566838709677,5.27195193548387,4.30802290322581,4.29392225806452
2025-02-28,5.44820642857143,5.45718178571429,5.37879285714286,5.27834821428571,4.31632178571429,4.31476785714286
2025-03-31,5.51946161290323,5.40750774193548,5.44151,5.20237838709677,4.32095419354839,4.29848483870968
2025-04-30,5.53589666666666,5.36609666666667,5.35785833333333,5.03413366666666,4.31988733333333,4.265275
2025-05-31,5.55030387096774,5.36470387096774,5.35703677419355,5.0183764516129,4.32811774193548,4.31278548387097
2025-06-30,5.673599,5.484387,5.443317,5.09793633333333,4.31806866666667,4.31168733333333
2025-07-31,5.73719709677419,5.45222225806452,5.76644806451613,5.22463290322581,4.34448290322581,4.31183935483871
2025-08-31,5.66393548387097,5.40406935483871,5.83395161290323,5.20383774193548,4.33668774193548,4.21979806451613
2025-09-30,5.62697266666667,5.26381466666666,5.46850066666667,5.08638666666667,4.172954,4.04469466666667
2025-10-31,5.23598096774194,5.20804225806452,5.24972387096774,5.05616258064516,4.03169064516129,3.88851516129032
2025-11-30,5.01387433333333,4.97107966666667,5.11578766666667,4.91864966666667,3.94733033333333,3.853153
2025-12-31,4.86211258064516,4.89347129032258,5.17548741935484,4.97417709677419,3.74716483870968,3.70841967741936
